Time: 13.79, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 81.68, Collision Actor ID: 45, Collision Actor Type: vehicle.tesla.model3
Time: 91.33, Collision Actor ID: 48, Collision Actor Type: vehicle.tesla.model3
Time: 100.73, Collision Actor ID: 52, Collision Actor Type: vehicle.tesla.model3
Time: 78.8, Collision Actor ID: 45, Collision Actor Type: vehicle.tesla.model3
Time: 91.05, Collision Actor ID: 48, Collision Actor Type: vehicle.tesla.model3
Time: 92.07, Collision Actor ID: 48, Collision Actor Type: vehicle.tesla.model3
Time: 102.32, Collision Actor ID: 52, Collision Actor Type: vehicle.tesla.model3
Time: 91.06, Collision Actor ID: 48, Collision Actor Type: vehicle.tesla.model3
Time: 102.11, Collision Actor ID: 52, Collision Actor Type: vehicle.tesla.model3
Time: 82.08, Collision Actor ID: 45, Collision Actor Type: vehicle.tesla.model3
Time: 104.93, Collision Actor ID: 52, Collision Actor Type: vehicle.tesla.model3
Time: 12.85, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 12.63, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 95.89, Collision Actor ID: 48, Collision Actor Type: vehicle.tesla.model3
Time: 9.27, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 9.37, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 10.2, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 12.41, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 99.36, Collision Actor ID: 54, Collision Actor Type: vehicle.audi.a2
Time: 72.95, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 104.35, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 12.34, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 70.52, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.65, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 12.63, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 83.8, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 17.94, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 70.47, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 14.43, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 68.84, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 68.49, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 83.94, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.34, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 13.58, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 13.29, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 14.74, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 12.73, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 13.49, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 13.23, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 32.68, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 12.96, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 13.43, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 13.49, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 13.88, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 16.26, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 12.84, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 35.81, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 16.5, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.83, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 15.88, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.17, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.09, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 16.17, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 15.7, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 34.57, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 35.42, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 31.73, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 11.57, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.41, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 12.28, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.53, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.82, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.91, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.8, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.7, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.09, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 32.52, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 12.17, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 12.47, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.66, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.47, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.4, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 16.82, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 15.82, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.67, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.59, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 18.34, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 32.5, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 35.58, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 36.86, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 38.49, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 38.05, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 38.68, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 38.78, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 38.14, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 57.86, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 46.99, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.1, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 14.41, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 14.63, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.13, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 14.41, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 14.67, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 14.59, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 70.5, Collision Actor ID: 42, Collision Actor Type: vehicle.tesla.model3
Time: 85.05, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 36.0, Collision Actor ID: 34, Collision Actor Type: vehicle.tesla.model3
Time: 15.03, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 14.92, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 69.92, Collision Actor ID: 42, Collision Actor Type: vehicle.tesla.model3
Time: 90.97, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 12.46, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 12.78, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 12.03, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.96, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.21, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.22, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 13.4, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 12.13, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 12.34, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 11.64, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 11.5, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 12.12, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 11.55, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 11.78, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 12.73, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 11.56, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 11.8, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 12.95, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 12.16, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 11.73, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 12.54, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 13.2, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 11.84, Collision Actor ID: 30, Collision Actor Type: vehicle.tesla.model3
Time: 35.44, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 36.45, Collision Actor ID: 0, Collision Actor Type: static.terrain
Time: 37.02, Collision Actor ID: 0, Collision Actor Type: static.terrain
